,Question,Answers,Right Index
10,Three of these choices are true about class selectors. Which is NOT true?,"['Multiple classes can be used within the same element.', 'The same class can be used multiple times per page.', 'Class selectors begin with a leading period', 'Classes can be used multiple times per page but not within the same element.']",3
11,What is not true about class selectors?,"['Only one class value can be assigned to an element.', 'An element can have multiple class value.', 'Class selectors are marked with a leading period.', 'More than one element can have the same class value.']",0
12,"There are many properties that can be used to align elements and create page layouts such as float, position, flexbox and grid. Of these four properties, which one should be used to align a global navigation bar which stays fixed at the top of the page?","['position', 'flexbox', 'grid', 'float']",0
13,"In the shorthand example below, which individual background properties are represented?","['css\n  background-color: blue;\n  background-image: url(image.jpg);\n  background-repeat: no-repeat;\n  background-attachment: scroll;\n  background-position: 0px 0px;', 'css\n  background-color: blue;\n  background-img: url(image.jpg);\n  background-position: no-repeat;\n  background-scroll: scroll;\n  background-size: 0px 0px;', 'css\n  background-color: blue;\n  background-src: url(image.jpg);\n  background-repeat: no-repeat;\n  background-wrap: scroll;\n  background-position: 0px 0px;', 'css\n  background-color: blue;\n  background-src: url(image.jpg);\n  background-repeat: no-repeat;\n  background-scroll: scroll;\n  background-position: 0px 0px;']",0
14,"In this example, according to cascading and specificity rules, what color will the link be?","['k', 't item', 't item']",-1
15,"When elements overlap, they are ordered on the z-axis (i.e., which element covers another). The z-index property can be used to specify the z-order of overlapping elements. Which set of statements about the z-index property are true?","['green', 'yellow', 'blue', 'red']",1
16,"When elements within a container overlap, the z-index property can be used to indicate how those items are stacked on top of each other. Which set of statements is true?","['Larger z-index values appear on top of elements with a lower z-index value. Negative and positive numbers can be used. z-index can only be used on positioned elements.', 'Smaller z-index values appear on top of elements with a larger z-index value. Negative and positive numbers can be used. z-index must also be used with positioned elements.', 'Larger z-index values appear on top of elements with a lower z-index value. Only positive numbers can be used. z-index must also be used with positioned elements.', 'Smaller z-index values appear on top of elements with a larger z-index value. Negative and positive numbers can be used. z-index can be used with or without positioned elements.']",0
17,What is the difference between the following line-height settings?,"['```markdown', 'ger z-index values appear on top elements with a lower z-index value.', 'ative and positive number can be used.', 'ndex can be used only on positioned elements.\n  ```', '```markdown', 'ller z-index values appear on top of elements with a larger z-index value.', 'ative and positive numbers can be used.', 'ndex can be used with or without positioned elements.\n  ```', '```markdown', 'ller z-index values appear on top of elements with a larger z-index value.', 'ative and positive number can be used.', 'ndex must also be used with positioned elements.\n  ```', '```markdown', 'ger z-index values appear on top of elements with a lower z-index value.', 'y positive number can be used.', 'ndex must also be used with positioned elements.\n  ```']",0
18,"In the following example, what color will paragraph one and paragraph two be? (Alternative: In this example, what color will paragraphs one and two be?)","['The value of 20px will set the line-height to 20px. The value of 2 will set the line-height to twice the size of the corresponding font-size value.', 'The value of 20px will set the line-height to 20px. The value of 2 is not valid.', 'The value of 20px will set the line-height to 20px. The value of 2 will default to a value of 2px.', 'The value of 20px will set the line-height to 20px. The value of 2 will set the line-height to 20% of the corresponding font-size value.']",0
19,What are three valid ways of adding CSS to an HTML page?,"['Paragraph one will be blue, paragraph two will be red.', 'Both paragraphs will be blue.', 'Paragraphs one will be red, paragraph two will be blue.', 'Both paragraphs will be red.']",2
20,Which of the following is true of the SVG image format? (Alternative: Which statement about the SVG image format is true?),"['```markdown', 'ernal; CSS is written in a separate file.', 'ine; CSS is added to the  of the HTML page.', 'ernal; CSS is included within the HTML tags.\n  ```', '```markdown', 'ernal; CSS is written in a separate file and is linked within the  element of the HTML file.', 'ine; CSS is added to the HTML tag.', 'ernal; CSS is included within the  element of the HTML file.\n  ```', '```markdown', 'ernal; CSS is written in a separate file and is linked within the  element of the HTML file.', 'ernal; CSS is included within the  element of the HTML file.', 'ine; CSS is added to the HTML tag.\n  ```', '```markdown', 'ernal; CSS is written in a separate file and is linked within the  element of the HTML file.', 'ine; CSS is added to the HTML tag.', 'ernal; CSS is included within the  element of the HTML file.\n  ```']",12
21,"In the example below, when will the color pink be applied to the anchor element?","['CSS can be applied to SVGs but JavaScript cannot be.', 'SVGs work best for creating 3D graphics.', 'SVGs can be created as a vector graphic or coded using SVG specific elements such as <svg>, <line>, and <ellipse>.', 'SVGs are a HAML-based markup language for creating vector graphics.']",2
22,"To change the color of an SVG using CSS, which property is used?","['The color of the link will display as pink after its been clicked or if the mouse is hovering over the link.', 'The color of the link will display as pink on mouse hover.', 'The color of the link will display as pink while the link is being clicked but before the mouse click is released.', 'The color of the link will display as pink before it has been clicked.']",2
23,"When using position: fixed, what will the element always be positioned relative to?","['Use background-fill to set the color inside the object and stroke or border to set the color of the border.', 'The color cannot be changed with CSS.', 'Use fill or background to set the color inside the object and stroke to set the color of the border.', 'Use fill to set the color inside the object and stroke to set the color of the border.']",3
24,"By default, a background image will repeat _","['the closest element with position: relative', 'the viewport', 'the parent element', 'the wrapper element']",1
25,"When using media queries, media types are used to target a device category. Which choice lists current valid media types?","['only if the background-repeat property is set to repeat', 'indefinitely, vertically, and horizontally', 'indefinitely on the horizontal axis only', 'once, on the x and y axis']",1
26,How would you make the first letter of every paragraph on the page red?,"['print, screen, aural', 'print, screen, television', 'print, screen, speech', 'print, speech, device']",2
27,"In this example, what is the selector, property, and value?","['p::first-letter { color: red; }', 'p:first-letter { color: red; }', 'first-letter::p { color: red; }', 'first-letter:p { color: red; }']",0
28,What is the rem unit based on?,"['markdown\n  ""p"" is the selector\n  ""#000000"" is the property\n  ""color"" is the value', 'markdown\n  ""p"" is the selector\n  ""color"" is the property\n  ""#000000"" is the value', 'markdown\n  ""color"" is the selector\n  ""#000000"" is the property\n  ""#p"" is the value', 'markdown\n  ""color"" is the selector\n  ""p"" is the property\n  ""#000000"" is the value']",1
29,Which choice would give a block element rounded corners?,"['The rem unit is relative to the font-size of the p element.', 'You have to set the value for the rem unit by writing a declaration such as rem { font-size: 1 Spx; }', 'The rem unit is relative to the font-size of the containing (parent) element.', 'The rem unit is relative to the font-size of the root element of the page.']",3
30,"In the following media query example, what conditions are being targeted?","['corner-radius: 10px;', 'border-corner: 10px;', 'corner-curve: 10px;', 'border-radius: 10px;']",3
31,"CSS transform properties are used to change the shape and position of the selected objects. The transform-origin property specifies the location of the element's transformation origin. By default, what is the location of the origin?","['The rule will apply to a device that has either a width of 1024px or wider, or is a screen device in landscape mode.', 'The rule will apply to a device that has a width of 1024px or narrower and is a screen device in landscape mode.', 'The rule will apply to a device that has a width of 1024px or wider and is a screen device in landscape mode.', 'The rule will apply to a device that has a width of 1024px or narrower, or is a screen device in landscape mode.']",0
32,Which of the following is not a valid color value? (Alternative: Which choice is not a valid color value?),"['the top left corner of the element', 'the center of the element', 'the top right corner of the element', 'the bottom left of the element']",0
33,What is the vertical gap between the two elements below?,"['color: #000', 'color: rgb(0,0,0)', 'color: #000000', 'color: 000000']",3
34,"When using the Flexbox method, what property and value is used to display flex items in a column?","['2rem', '32px', '64px', '4rem']",0
35,Which type of declaration will take precedence?,"['flex-flow: column; or flex-direction: column', 'flex-flow: column;', 'flex-column: auto;', 'flex-direction: column;']",0
36,The flex-direction property is used to specify the direction that flex items are displayed. What are the values used to specify the direction of the items in the following examples?,"['any declarations in user-agent stylesheets', 'important declarations in user stylesheets', 'normal declarations in author stylesheets', 'important declarations in author stylesheets']",1
37,"There are two sibling combinators that can be used to select elements contained within the same parent element; the general sibling combinator (~) and the adjacent sibling combinator (+). Referring to example below, which elements will the styles be applied to?","['', 'mple 1: flex-direction: row;', 'mple 2: flex-direction: row-reverse;', 'mple 3: flex-direction: column;', 'mple 4: flex-direction: column-reverse;', '', 'mple 1: flex-direction: row-reverse;', 'mple 2: flex-direction: row;', 'mple 3: flex-direction: column-reverse;', 'mple 4: flex-direction: column;', '', 'mple 1: flex-direction: row;', 'mple 2: flex-direction: row-reverse;', 'mple 3: flex-direction: column;', 'mple 4: flex-direction: reverse-column;', '', 'mple 1: flex-direction: column;', 'mple 2: flex-direction: column-reverse;', 'mple 3: flex-direction: row;', 'mple 4: flex-direction: row-reverse;']",0
38,Which element(s) will be blue?,"['Paragraphs 2 and 3 will be blue. The h2 and paragraph 2 will have a beige background.', 'Paragraphs 2, and 3 will be blue, and paragraph 2 will have a beige background.', 'Paragraph 2 will be blue. Paragraphs 2 and 3 will have a beige background.']",1
39,"When using flexbox, the ""justify-content"" property can be used to distribute the space between the flex items along the main axis. Which value should be used to evenly distribute the flex items within the container shown below?","['P3', 'P1, P3 and P4', 'P3 and P4', 'P1']",2
40,There are many advantages to using icon fonts. What is one of those advantages?,"['justify-content: space-around;', 'justify-content: center;', 'justify-content: auto;', 'justify-content: space-between;']",0
41,What is the difference between display:none and visibility:hidden?,"['Icon fonts increase accessibility.', 'Icon fonts can be used to replace custom fonts.', 'Icon fonts can be styled with typography related properties such as font-size and color.', 'Icon fonts are also web safe fonts.']",2
42,What selector and property would you use to scale an element to be 50% smaller on hover?,"['Both will hide the element on the page, but display:none has greater browser support. visibility:hidden is a new property and does not have the best browser support', 'display:none hides the elements but maintains the space it previously occupied. visibility:hidden will hide the element from view and remove it from the normal flow of the document', 'display:none hides the element from view and removes it from the normal flow of the document. visibility:hidden will hide the element but maintains the space it previously occupied.', 'There is no difference; both will hide the element on the page']",2
43,Which statement regarding icon fonts is true?,"['element:hover {scale: 0.5;}', 'element:hover {transform: scale(0.5);}', 'element:hover {scale: 50%;}', 'element:hover {transform: scale(50%);}']",1
44,"The values for the font-weight property can be keywords or numbers. For each numbered value below, what is the associated keyword?","['Icon fonts can be inserted only using JavaScript.', 'Icon fonts are inserted as inline images.', 'Icon fonts require browser extensions.', 'Icon fonts can be styled with typography-related properties such as font-size and color.']",3
45,"Using the :nth-child pseudo class, what would be the most efficient way to style every third item in a list, no matter how many items are present, starting with item 2?","['bold; normal', 'normal; bold', 'light; normal', 'normal; bolder']",1
46,Which selector would select only internal links within the current page?,"['css\n  li:nth-child(3 + 2n) {\n    margin: 0 5 px;\n  }', 'css\n  li:nth-child(3n + 2) {\n    margin: 0 5 px;\n  }', 'css\n  li:nth-child(2),\n  li:nth-child(5),\n  li:nth-child(8) {\n    margin: 0 5 px;\n  }', 'css\n  li:nth-child(2n + 3) {\n    margin: 0 5 px;\n  }']",1
47,What is the difference between the margin and padding properties?,"['a[href=""#""] {...}', 'a[href~=""#""]', 'a[href^=""#""]', 'a[href=""#""]']",2
48,"What is not a valid way of declaring a padding value of 10 pixels on the top and bottom, and 0 pixels on the left and right?","['Margin adds space around and inside of an element; padding adds space only inside of an element.', 'Margin adds space around an element; padding adds space inside of an element.', 'Margin adds a line around an element, padding adds space inside of an element.', 'Margin adds space inside of an element, padding adds space around an element.']",1
49,"Is there an error in this code? If so, find the best description of the problem","['padding: 10px 10px 0px 0px;', 'padding: 10px 0px;', 'padding: 10px 0;', 'padding: 10px 0px 10px 0px;']",0
50,Which style places an element at a fixed location within its container?,"['The font file formats are not supported in modern browsers.', 'The src attribute requires a comma between the URL and format values.', 'There are no errors in the example.', 'The sans-serif inclusion is problematic.']",3
51,"The calc() CSS function is often used for calculating relative values. In the example below, what is the specified margin-left value?","['position: absolute;', 'display: flex;', 'display: block;', 'float: left;']",0
52,Which code would you use to absolutely position an element of the logo class?,"[""The left margin value is equal to 5% of its parents element's width plus 5px"", 'The left margin value is equal to 5% of the viewport width plus 5px', ""The left margin value is equal to 5% of the closest positioned element's width plus 5px"", ""The left margin value is equal to 5% of the selected element's width (.example) plus 5px""]",0
53,"In this example, what color will Paragraph 1 be?","['.logo { position: absolute; left: 100px; top: 150px; }', '.logo { position: absolute; margin-left: 100px; margin-top: 150px; }', '.logo { position: absolute; padding-left: 100px; padding-top: 150px; }', '.logo { position: absolute; left-padding: 100px; top-padding: 150px; }']",0
54,What is the ::placeholder pseudo-element used for?,"['blue', 'green', 'red', 'yellow']",2
55,"Which statement is true of the single colon (:) or double colon (::) notations for pseudo-elements-for example, ::before and :before?","['It is used to format the appearance of placeholder text within a form control.', 'It specifies the default input text for a form control.', 'It writes text content into a hyperlink tooltip.', 'It writes text content into any page element.']",0
56,Which choice is not valid value for the font-style property?,"['All browsers support single and double colons for new and older pseudo-elements. So you can use either but it is convention to use single colons for consistency.', 'In CSS3, the double colon notation (::) was introduced to create a consistency between pseudo-elements from pseudo-classes. For newer browsers, use the double colon notation. For IE8 and below, using single colon notation (:).', 'Only the new CSS3 pseudo-elements require the double colon notation while the CSS2 pseudo-elements do not.', 'In CSS3, the double colon notation (::) was introduced to differentiate pseudo-elements from pseudo-classes. However, modern browsers support both formats. Older browsers such as IE8 and below do not.']",3
57,When would you use the @font-face method?,"['normal', 'italic', 'none', 'oblique']",2
58,You have a large image that needs to fit into a 400 x 200 pixel area. What should you resize the image to if your users are using Retina displays?,"['to set the font size of the text', 'to load custom fonts into stylesheet', 'to change the name of the font declared in the font-family', 'to set the color of the text']",1
59,"In Chrome's Developer Tools view, where are the default styles listed?","['2000 x 1400 pixels', '200 x 100 pixels', '800 x 400 pixels', '400 x 200 pixels']",2
60,"While HTML controls document structure, CSS controls ___.","['under the User Agent Stylesheet section on the right', 'in the third panel under the Layout tab', 'under the HTML view on the left', 'in the middle panel']",0
61,What is the recommended name you should give the folder that holds your project's images?,"['semantic meaning', 'content meaning', 'document structure', 'content appearance']",3
62,What is an advantage of using inline CSS?,"['images', '#images', 'Images', 'my images']",0
63,Which W3C status code represents a CSS specification that is fully implemented by modern browsers?,"['It is easier to manage.', 'It is easier to add multiple styles through it.', 'It can be used to quickly test local CSS overrides.', 'It reduces conflict with other CSS definition methods.']",1
64,Are any of the following declarations invalid?,"['Proposed Recommendation', 'Working Draft', 'Recommendation', 'Candidate Recommendation']",2
65,Which CSS will cause your links to have a solid blue background that changes to semitransparent on hover?,"['Declaration A is invalid.', 'Declaration B is invalid.', 'Declaration C is invalid.', 'All declarations are valid.']",3
66,Which CSS rule takes precedence over the others listed?,"['css\n  a:link {\n    background: #0000ff;\n  }\n  a:hover {\n    background: rgba(0, 0, 255, 0.5);\n  }', 'css\n  a {\n    color: blue;\n  }\n  a:hover {\n    background: white;\n  }', 'css\n  a:link {\n    background: blue;\n  }\n  a:hover {\n    color: rgba(0, 0, 255, 0.5);\n  }', 'css\n  a:hover {\n    background: rgba(blue, 50%);\n  }\n  a:link {\n    background: rgba(blue);\n  }']",0
67,The body of your page includes some HTML sections. How will it look with the following CSS applied?,"['div.sidebar {}', '* {}', 'div#sidebar2 p {}', '.sidebar p {}']",2
68,Which CSS keyword can you use to override standard source order and specificity rules?,"['blue sections on a white background', 'Yellow sections on a blue background', 'Green sections on a white background', 'blue sections on a red background']",0
69,You can use the ___ pseudo-class to set a different color on a link if it was clicked on.,"['!elevate!', '*prime', 'override', '!important']",3
70,"Which color will look the brightest on your screen, assuming the background is white?","['a:visited', 'a:hover', 'a:link', 'a:focus']",0
71,Which CSS selector can you use to select all elements on your page associated with the two classes header and clear?,"['background-color: #aaa;', 'background-color: #999999;', 'background-color: rgba(170,170,170,0.5);', 'background-color: rgba(170,170,170,0.2);']",3
72,A universal selector is specified using a(n) ___.,"['.""header clear"" {}', 'header#clear {}', '.header.clear {}', '.header clear {}']",2
73,"In the following CSS code, 'h1' is the ___, while 'color' is the ___.","['""h1"" string', '""a"" character', '""p"" character', '""*"" character']",3
74,What is an alternate way to define the following CSS rule?,"['property; declaration', 'declaration; rule', '""p"" character', 'selector; property']",3
75,You want your styling to be based on a font stack consisting of three fonts. Where should the generic font for your font family be specified?,"['font-weight: 400;', 'font-weight: medium;', 'font-weight: 700;', 'font-weight: Black;']",2
76,"When using a font stack to declare the font family, in what order should the values appear?","['It should be the first one on the list.', 'Generic fonts are discouraged from this list.', 'It should be the last one on the list.', 'It should be the second one on the list.']",2
77,What is one disadvantage of using a web font service?,"['The first value is the first choice, followed by alternative options, ordered by preference. The last option should be a generic font.', ""The first value is the first choice. The order of the alternative options does not matter. It depends on what is available on the user's computer."", 'The first value is the first choice, and must be followed by at least one alternative option before adding the generic font.', 'The first value is the first choice, followed by a maximum of three alternatives.']",0
78,How do you add Google fonts to your project?,"['It requires you to host font files on your own server.', ""It uses more of your site's bandwidth."", 'It offers a narrow selection of custom fonts.', 'It is not always a free service.']",3
79,"Using the following HTML and CSS example, what will equivalent pixel value be for .em and .rem elements?","['by using an HTML link element referring to a Google-provided CSS', ""by embedding the font file directly into the project's master JavaScript"", 'by using a Google-specific CSS syntax that directly links to the desired font file', ""by using a standard font-face CSS definition sourcing a font file on Google's servers""]",0
80,What property is used to adjust the space between text characters?,"['The .rem will be equivalent to 25px; the .em value will be 20px.', 'The .rem will be equivalent to 15px; the .em value will be 20px.', 'The .rem will be equivalent to 15px; the .em value will be 40px.', 'The .rem will be equivalent to 20px; the .em value will be 40px.']",2
81,What is the correct syntax for changing the cursor from an arrow to a pointing hand when it interacts with a named element?,"['font-style', 'text-transform', 'font-variant', 'letter-spacing']",3
82,What is the effect of this style?,"['.element {cursor: pointer;}', '.element {cursor: hand;}', '.element {cursor: move-hand;}', '.element {cursor: pointer-hand;}']",0
83,How will the grid items display?,"['The background image is placed 10% from the left and 50% from the top of its container', 'The background image is placed 10% from the bottom and 50% from the left of its container', 'The background image is placed 10% from the right and 50% from the bottom of its container', 'The background image is placed 10% from the top and 50% from the left of its container']",0
84,Which style rule would make the image 50% smaller during a hover?,"['The first column is twice the height of the second column and will be as wide as the content', 'The first column is half the size of the container and the second column will absorb the remaining space', 'The first column is twice as wide as the second column and will fit proportionally within the grid container', 'The first column is twice the width and height of the second column, and will fit proportionally within the grid container']",2
85,Which CSS properties can you use to create a rounded corner on just the top-left and top-right corners of an element?,"['img#photo:hover {scale: 0.5;}', 'img#photo:hover {transform: scale(0.5);}', 'img#photo {hover-scale: 0.5;}', 'img#photo:hover {size: smaller;}']",1
86,"Review the HTML example below. Then choose the list of selectors that select the \, from lowest to highest specificity.","['A and C', 'C and D', 'B and C', 'A and B']",3
87,Which property is used to create a drop shadow effect on an HTML element?,"['```css', 'tion * {\n    ...;\n  }', ""ass*='example'] {\n    ...;\n  }"", 'xample {\n    ...;\n  }', 'tion p {\n    ...;\n  }\n  ```', '```css', '...;\n  }', 'xample {\n    ...;\n  }', 'tion p {\n    ...;\n  }', ""ass*='example'] {\n    ...;\n  }\n  ```"", '```css', 'xample {\n    ...;\n  }', 'tion p {\n    ...;\n  }', ""ass*='example'] {\n    ...;\n  }"", 'tion * {\n    ...;\n  }\n  ```', '```css', '...;\n  }', 'tion p {\n    ...;\n  }', ""ass*='example'] {\n    ...;\n  }"", 'xample {\n    ...;\n  }\n  ```']",15
88,What is the correct selector for targeting all text inputs that are not disabled?,"['element-shadow', 'outer-shadow', 'dropbox-shadow', 'box-shadow']",3
89,How can you create a semi-transparent background color?,"['input[type=""text""]:not([disabled]) {...}', 'input[type=""text""]:not(""disabled"") {...}', 'input[type*=""text""]:not([disabled=""disabled""]) {...}', 'input[type=""text""]:not([type=""disabled""]) {...}']",0
90,"Using this HTML markup, how would you select only the headings contained within the <header> element?","['background-color: hsl(0, 0, 0, 0.5);', 'background-color: rgbx(0, 0, 0, 0.5);', 'background-color: rgba(0, 0, 0, 0.5);', 'background-color: rgba(0, 0, 0, 1);']",2
91,Suppose you want to have a list of items (.item) displayed in a row and in reverse order using flexbox. What is the error in the CSS below?,"['header h1, header h2 {...}', 'header h1 + header h2 {...}', 'header h1, h2 {...}', 'h1, h2 {...}']",0
92,Which choice is not a valid transition?,"['The value for flex-direction should be reverse-row.', 'The .container element should have a property of flex: display.', 'The flex-direction property should be declared in the container.', 'The display value should be flex-inline to display the items in a row.']",2
93,"In this example, what color will the paragraphs be and why?","['transition: margin 1000ms ease-in-out;', 'transition: color 1.3s ease-in;', 'transition: position 400ms linear;', 'transition: opacity 1s ease-in;']",0
94,Review the declaration of border style shown below. What is the corresponding longhand syntax?,"['Paragraph 1 will be blue. Paragraph 2 will be green.', 'Both paragraphs will be green.', 'Paragraph 1 will be green. Paragraph 2 will be blue.', 'Both paragraphs will be blue.']",2
95,Pseudo-classes are used to _.,"['css\n  border-size: 1px;\n  border-style: solid;\n  border-color: red;', 'css\n  border-size: 1px;\n  border-type: solid;\n  border-color: red;', 'css\n  border-width: 1px;\n  border-style: solid;\n  border-color: red;', 'css\n  border-width: 1px;\n  border-line: solid;\n  border-color: red;']",2
96,"In this example, what styles will be applied to which elements?","['style the state of the selected element', 'insert presentational content', 'style a specific part of the selected element', 'style the elements using class selectors']",0
97,Which answer is an example of a type selector (also sometimes referred to as an element selector)?,"['The paragraph and link will be gray.', 'The background color of the section element will be gray.', 'The paragraph will be gray. The link will be the browser default, black.', 'Only the paragraph will be gray.']",3
98,What is the correct order for listing different link states in a website so those states display correctly on the page?,"['.header {...}', 'header {...}', '#header {...}', 'header > h1 {...}']",1
99,Which selector is used to select the paragraph element that is a direct descendent of section?,"['css\n  a\n  a:hover', 'css\n  :link\n  :visited\n  :hover\n  :active\n  :focus', 'css\n  :active\n  :focus\n  :hover\n  :link\n  :visited', 'css\n  :link\n  :visited\n  :focus\n  :hover\n  :active']",3
100,"For this code, what is the font color of the hypertext link?","['section * p', 'section + p', 'section ~ p', 'section > p']",3
101,Which statement is not true?,"['st item a link', 't item']",-1
102,"What is the output of the margin value when used within this context, assuming that its containing element is larger than 800px?","['red', 'orange', 'blue', 'black']",0
103,"There are currently four viewport-percentage lengths that can be used to define the value relative to the viewport size: vw, vh, vmin, and vmax. If the current viewport size has a width of 800px and a height of 600px, what will these values be equivalent to in pixels?","['Specificity determines which CSS rule is applied by the browsers.', 'When two selectors apply to the same element, the one with lower specificity wins.', 'The last rule defined overrides all previous rules and even conflicting rules.', 'Rules with more specific selectors have greater specificity.']",1
104,"Referring to the HTML markup and CSS example below, which element(s) will be targeted?","['] The example element will have 0 margin space around the whole element. The auto value will center align the element horizontally and vertically within its container.', '] The example element will have 0 margin space on the left and right. It will be sized automatically on the top and bottom, which will center align the element within its container.', '] The example element will have 0 margin space on the top and bottom. The margin will be sized automatically on the left and right, which may center align the element within its container.', '] The margin value is invalid because its missing a unit measurement after the 0.']",-1
105,Which five style features are associated with the box model?,"['] 10vw = 80px\n      10vh = 60px\n      10vmin = 60px\n      10vmax = 80px', '] 10vw = 60px\n      10vh = 80px\n      10vmin = 80px\n      10vmax = 60px', '] 10vw = 8px\n      10vh = 6px\n      10vmin = 6px\n      10vmax = 8px', '] 10vw = 6px\n      10vh = 8px\n      10vmin = 8px\n      10vmax = 6px']",-1
106,Which choice will not set all links that include domain.com to pink?,"['The first letter in all paragraphs will be red.', 'Only the first letter in paragraphs 1 and 5 will be red.', 'The first letter in paragraphs 1, 3, and 5 will be red.', 'Only the first letter in paragraph 1 will be red.Only']",2
107,Which property and value pair could be used to apply a linear gradient effect?,"['margin, padding, border, width, height', 'width, height, z-index, overflow, font size', 'margin, padding, font size, line height, border', 'font size, line height, letter spacing, width, height']",0
108,You want to add a background circle behind an icon. Which style declaration is correct?,['A'],-1
109,Which items are valid values for the font-size property?,['B'],0
110,"In this image, the blue box and sample text are both contained within the same parent element. The blue box is floated on the left margin of the container. Why is it not contained with the container?",['C'],-1
111,"Given this code, which CSS declaration of .overlay will span the entire width and height of its container?",['D'],-1
112,Which missing line of code would place the text on top of the image?,"['css background: linear-gradient(#648880, #293f50);', 'css background-image: linear(#648880, #293f50);', 'css background: gradient(linear, #648880, #293f50);', 'css background-color: linear-gradient(#648880, #293f50);']",0
113,"To make the font size of an element one size smaller than the font size of the element's container, which style property would you apply?",['A'],-1
114,"Given this markup, which selector would result in the text being highlighted in yellow?",['B'],-1
115,"To prevent a background image from tiling in any direction, which style property would you apply?",['C'],0
116,"To rotate an object 30 degrees counterclockwise, which style property would you apply?",['D'],-1
117,Which style rule would you apply to set the background image to display the contents of the wood.png file?,"['C, D', 'B, C, D', 'A, C', 'A, B, C, D']",1
118,What style rule would set the font color of only paragraph two to blue?,"['Floating the blue box increased its height.', 'Floating the blue box on the left also moves it down.', 'Floating the blue box actually shifts it to the right and down.', 'Floating the blue box took it out of document flow and the container is sized only to the sample text.']",3
119,You want to move an element up 100px. Which CSS property would you use?,['A'],-1
120,Which style will horizontally center the inner <div> within the outer <div>?,['B'],-1
121,Which corner will the puppy be in when these CSS rules are applied?,['C'],-1
122,Which choice uses the correct syntax for adding a hover pseudo class to  element ?,['D'],0
123,"Which missing code will give ""Cellar Door"" a shadow?","['z-index: 1;', 'z-index: -1;', 'z-index: 0;', 'z-index: true;']",1
124,Which choice is a valid example of a comment in CSS?,"['font-size: reduce;', 'font-size: 8px;', 'font-size: -1em;', 'font-size: smaller;']",3
125,Which element(s) will be displayed in blue text?,['A'],-1
126,"When these pseudo class selectors are applied to a link, what states will the styles be applied to?",['B'],-1
127,,['C'],0
128,,['D'],-1
129,,['A'],0
130,,['B'],-1
131,,['C'],-1
132,,['D'],-1
133,,"['transform: rotate(-30deg);', 'transform: rotate(30deg);', 'rotate: 30deg;', 'spin: 30deg;']",0
134,,"[""background-image: file('wood.png');"", ""background-image: url('wood.png');"", 'background-image: wood.png;', 'image: wood.png']",1
135,,['A'],-1
136,,['B'],-1
137,,['C'],0
138,,['D'],-1
