,Question,Answers,Right Index
66,What are the results of the command with a user named jon?,"['There will be no unexpected results. This script works as is and the output will be ""8 is greater than 5"".', 'The comparison will not be able to handle floating-point numbers, as Bash only handles integers. So this example will output an error message if the value of $var is changed to ""8.8"".', 'There will be a file in the current directory named 5.', 'The variable $var is not quoted, which will lead to word splitting. This script will fail with a ""unary operator expected"" message if you change the value of']",2
67,How can you copy a directory to another system with compression?,"[""It removes the directory 'foo' and the files contained within it."", 'It removes all files except those in the current directory.', 'It removes all files in the current directory.', ""It removes all files except those in the 'foo' directory.""]",2
68,"To assign the command ls -lah to the shortcut command lh, what command should you use?","['SELinux policy rules are checked after DAC rules.', 'SELinux policy rules are checked before DAC rules', 'SELinux policy rules are never checked after DAC rules.', 'None of these']",0
69,Which statement will print all of the fully qualified .cvs files in the home directory or subdirectories while not displaying any errors?,"[""It doesn't display information about the users currently on the machine."", 'It displays information about the users currently on the machine.', 'It displays information about the users currently on the another machine.', 'None of these']",1
70,"In Bash, what does a # at the end of the default prompt string indicate?","[""s/(.)variable(.variable)/\\1rock\\2/'"", ""s/variable/rock/'"", ""s/variable/rock/g'"", ""s/(.)variable(.variable)/\\1rock\\2/'""]",0
71,What will be the output of this command?,"['exec script.sh', 'chmod +x script.sh', 'bash script.sh', 'source script.sh']",1
72,What is the output of this command sequence?,"['screen', 'screen -X', 'screen --shared', 'terminal -shared']",0
73,What would be in out.txt?,"['ls < filelist.txt', 'ls آ¦ filelist.txt', 'ls > filelist.txt', 'ls - filelist.txt']",2
74,Which variable contains the process ID (PID) of the script while it's running?,"['stop', 'esac', 'done', 'exit']",1
75,"By combining extended globbing and parameter expansion, what would be the value of VAR?","['sh command1; command2', '{ command1; command2; }', '(( command1; command2 ))', 'command1; command2']",3
76,Which operator tells the shell to run a given command in the background?,"['Hello, $(jon)!', 'Hello, jon!', 'Hello, $(whoami)!', 'Hello, whoami!']",2
77,,"['tar -ssh user@192.158.1.1 /bin/newfile', 'tar cvzf - /wwwdata | ssh root@192.168.1.201 ""dd of=/backup/wwwdata.tar.gz""', ""You can't compress the stream"", 'scp -r directory user@192.168.1.1:/tmp']",1
78,,"[""alias lh='ls -lah'"", ""link lh='ls -lah'"", ""alias 'ls -lah'=lh"", 'lh | ls -lah']",0
79,,"['find $USER_DIR -name ""*.csv"" 2>/dev/null', 'find $HOME -name ""*.csv"" 1>/dev/null', 'find $HOME -name ""*.csv"" 2>/dev/null', 'find HOME -name ""*.csv"" 1>/dev/null']",2
80,,"['that the user is acting as root', 'that the current working directory is the root of the file system', 'that there are updates for the system available', 'that the user is unprivileged']",0
81,,['A'],0
82,,['B'],-1
83,,['C'],-1
84,,['D'],-1
85,,['A'],-1
86,,['B'],-1
87,,['C'],0
88,,['D'],-1
89,,"['123446789', 'the hyphen symbol (-)', '123456789', 'the number 5, which is written to the file using echo']",2
90,,"['$ID', '$#', '$@', '$$']",3
91,,"['<pre>     This is...     a string of characters</pre>', '<pre>     This is...a string of characters</pre>', '<pre>This is...     a string of characters</pre>', '<pre>This is...a string of characters</pre>']",-1
92,,"['!', '&&', '&', '$']",2
