,Question,Answers,Right Index
60,What is the difference between the break and continue keywords?,"['The is operator checks instance types, while the as operator checks the inherited type.', 'The is operator checks primitive data types, while the as operator checks the object type.', 'The as operator checks object type, while the is operator attempts to cast an object to a specific type.', 'The is operator checks object type, while the as operator attempts to cast an object to a specific type.']",3
61,Which code snippet correctly declares a variable named userId with a public get and private set?,"['The finally block is called during the execution of a try and catch block, while the finalize method is called after garbage collection.', 'The finally block is called after the execution of a try and catch block, while the finalize method is called just before garbage collection.', 'The finalize block is called before the execution of a try and catch block, while the finally method is called just before garbage collection.', 'The finalize block is called during the execution of a try and catch block, while the finally method is called after garbage collection.']",1
62,What is true about virtual methods?,"['Null username = null;', 'string? username = null;', 'Type? username = null;', 'Optional username = null;']",1
63,What is likely to happen if you have multiple threads accessing the same resource in your program?,"['struct InvalidResponse: Exception {}', 'class InvalidResponse: Exception {}', 'public Exception InvalidResponse = new Exception ();', 'public Exception InvalidResponse () -> Exception;']",1
64,How do you indicate that a string might be null?,"['enum AppState = [Offline, Loading, Ready]', 'enum AppState {""Offline"", ""Loading"", ""Ready""}', 'enum AppState = {Offline, Loading, Ready}', 'enum AppState {Offline, Loading, Ready}']",3
65,Do you need to declare an out variable before you use it?,"['A value type can be any primitive type, while reference types must be type-agnostic.', 'A value type refers to another value, while a reference type refers to a value in memory.', 'A value type stores an actual value, while a reference type is a pointer to a value.', 'A value type is available only at runtime, while a reference type is available only at compile time.']",2
66,How would you access the last two people in an array named People?,"['The break keyword is used to break out of multiple iteration statements, while continue can only break out of code blocks that have single iterations.', 'The break keyword literally breaks out of a control flow statement, while continue ignores the rest of the control statement or iteration and starts the next one.', 'The break keyword literally breaks out of the current control flow code and stops it dead, while continue keeps executing the code after an exception is thrown.', 'The break keyword jumps out of an iteration and then proceeds with the rest of the control flow code, while continue stops the executing code dead.']",1
67,When can anonymous types be created?,"['public int userID <get, set>;', 'public int userID [get, private set];', 'public int userID { get; private set; }', 'public int userID = { public get, private set };']",2
68,What is true about thread multitasking?,"['Overriding virtual methods in a derived class is mandatory.', 'Overriding virtual methods in a derived class is not possible.', 'Virtual methods always need a default implementation.', 'Virtual methods cannot have default implementation.']",2
69,What accessibility level does this class field have ?,"['resource overload', 'thread jumping', 'deadlock and race conditions', 'nothing, since this is what threading is for']",-1
70,How would you correctly declare a jagged array called 'partyInvites' with 10 empty elements?,"['A string cannot be nullable.', 'string? myVariable', 'string myVariable = null', 'string(null) myVariable']",1
71,,"['No, you can declare it in the parameter list.', 'Out variables are no longer part of C#.', 'You must declare it if it is a primitive type.', 'Yes.']",0
72,,"['People[..^2]', 'You cannot do this in C#.', 'People[..^3]', 'People[^2]']",0
73,,"['at compile time', 'after runtime', 'at runtime', 'after compile time']",0
74,,"['Thread multitasking allows code to be executed concurrently', 'Thread multitasking allows code to be executed only when handling a user event.', 'Thread multitasking blocks code from being executed simultaneously to guard memory.', 'Thread multitasking adds single-threaded code blocks together.']",0
75,,"['It can be used by other code only in the same class or struct.', 'It can be used by other code in a referenced assembly.', 'It can be used only by code contained in a derived class.', 'It can be used by other code in the same assembly.']",0
76,,"['string[] partyInvites = new string[10];', 'string[][] partyInvites = new string[10][];', 'string[][] partyInvites = new string[10]();', 'string <[]> partyInvites = new string <[10]>;']",1
