,Question,Answers,Right Index
43,"How do you invoke setDone only when component mounts, using hooks?","['useEffect(() => { setDone(true); });', 'useEffect(() => { setDone(true); }, []);', 'useEffect(() => { setDone(true); }, [setDone]);', 'useEffect(() => { setDone(true); }, [done, setDone]);']",1
44,"Currently, handleClick is being called instead of passed as a reference. How do you fix this?","['<button onClick={this.handleClick.bind(handleClick)}>Click this</button>', '<button onClick={handleClick()}>Click this</button>', '<button onClick={this.handleClick}>Click this</button>', '<button onclick={this.handleClick}>Click this</button>']",2
45,Which answer best describes a function component?,"['A function component is the same as a class component.', 'A function component accepts a single props object and returns a React element.', 'A function component is the only way to create a component.', 'A function component is required to create a React component.']",1
46,Which library does the fetch() function come from?,"['FetchJS', 'ReactDOM', 'No library. fetch() is supported by most browsers.', 'React']",2
47,"What will happen when this useEffect Hook is executed, assuming name is not already equal to John?","['It will cause an error immediately.', 'It will execute the code inside the function, but only after waiting to ensure that no other component is accessing the name variable.', 'It will update the value of name once and not run again until name is changed from the outside.', 'It will cause an infinite loop.']",2
48,Which choice will not cause a React component to rerender?,"['if the component calls this.setState(...)', ""the value of one of the component's props changes"", 'if the component calls this.forceUpdate()', ""one of the component's siblings rerenders""]",3
49,"You have created a new method in a class component called handleClick, but it is not working. Which code is missing?","['this.handleClick.bind(this);', 'props.bind(handleClick);', 'this.handleClick.bind();', 'this.handleClick = this.handleClick.bind(this);']",3
50,React does not render two sibling elements unless they are wrapped in a fragment. Below is one way to render a fragment. What is the shorthand for this?,['A'],-1
51,"If you wanted to display the count state value in the component, what do you need to add to the curly braces in the h1?",['B'],-1
52,"Per the following code, when is the Hello component displayed?",['C'],0
53,"In the following code block, what type is orderNumber?",['D'],-1
54,You have added a style property to the h1 but there is an unexpected token error when it runs. How do you fix this?,"['this.state.count', 'count', 'state', 'state.count']",0
55,Which function is used to update state variables in a React class component?,"['never', 'when isLoggedIn is true', 'when a user logs in', 'when the Hello function is called']",1
56,Consider the following component. What is the default color for the star?,"['string', 'boolean', 'object', 'number']",0
57,What is the difference between the click behaviors of these two buttons(assuming that this.handleClick is bound correctly),"['const element = <h1 style=""backgroundColor: ""blue""""}>Hi</h1>;', 'const element = <h1 style={{backgroundColor: ""blue""}}>Hi</h1>;', 'const element = <h1 style={blue}>Hi</h1>;', 'const element = <h1 style=""blue"">Hi</h1>;']",1
58,"How would you add to this code, from React Router, to display a component called About?","['replaceState', 'refreshState', 'updateState', 'setState']",3
59,Which class-based component is equivalent to this function component?,"['black', 'red', 'grey', 'white']",2
60,"Give the code below, what does the second argument that is sent to the render function describe?","['Button A will not have access to the event object on click of the button', 'Button A will not fire the handler this.handleClick successfully', 'There is no difference', 'Button B will not fire the handler this.handleClick successfully']",1
61,,['A'],0
62,,['B'],-1
63,,['C'],-1
64,,['D'],-1
65,,['A'],-1
66,,['B'],-1
67,,['C'],0
68,,['D'],-1
