,Question,Answers,Right Index
14,What is the best way to explain what this script does?,"['This script times out the session for myusername.', 'Cookies are starting to be stored as a result of this script.', 'This script validates the username and password.', 'This script is on a page that requires the user to be logged in. It checks to see if the user has a valid session.']",3
15,Which is the correct format for adding a comment to a PHP script?,"['all of these answers', '#This is a comment', '/* This is a comment */', '// This is a comment']",0
16,"PHP supports multiple types of loops. If you wanted to loop through a block of code if and as long a specified condition is true, which type of loop would you use?","['for', 'do-while', 'while', 'foreach']",2
17,"The ignore_user_abort( ) function sets whether a client disconnect should abort a script execution. In what scenario would you, as a web developer, use this function?","['You would use it to stop a user from clicking the back button if they decide not to view as a result of a click.', 'You would use this function if you have some important processing to do and you do not want to stop it, even if your users click Cancel.', 'You would use this function if you wanted to abort the script for all logged-in users, not just the one who disconnected.', 'You would use this function if you want a PHP script to run forever.']",1
18,"The PHP function array_reduce() takes a callback function that accepts a value carried over each iteration and the current item in the array, and reduces an array to a single value. Which code sample will sum and output the values in the provided array?","['php\n  1 <?php\n  2 echo array_reduce([1, 2, 5, 10, 11], function ($item, $carry) {\n  3     $carry = $carry + $item;\n  4 });\n  5?>', 'php\n  1 <?php\n  2 echo array_reduce([1, 2, 5, 10, 11], function ($carry, $item) {\n  3     return $carry = $item + $item;\n  4 });\n  5?>', 'php\n  1 <?php\n  2 array_reduce([11 2, 5, 10, 11], function ($item, $carry) {\n  3     echo $carry + $item;\n  4 });\n  5?>', 'php\n  1 <?php\n  2 echo array_reduce([1, 2, 5, 10, 11], function ($carry, $item) {\n  3     return $carry += $item;\n  4 });\n  5?>']",3
19,"Which PHP script uses a constructor to display the string ""Winter is almost over!""?","['php\n  1 class MyClass {\n  2 public function _construct()\n  3 {\n  4 echo \'Winter is almost over!\'.""\\n"";\n  5 }\n  6 }\n  7 $userclass = new MyClass;', 'php\n  1 class MyClass {\n  2 public function _construct()\n  3 {\n  4 echo \'Winter is almost over!..""\\n"";\n  5 }\n  6 }\n  7 $userclass = new MyClass;', 'php\n  1 class MyClass {\n  2 public function _construct()\n  3 {\n  4 echo \'Winter is almost over!..""\\n"";\n  5 }\n  6 }\n  7 $userclass = new MyClass;', 'php\n  1 class MyClass {\n  2 public function _construct()\n  3 {\n  4 echo \'Winter is almost over!\'.""n"";\n  5 }\n  6 }\n  7 $userclass = MyClass;']",0
20,"How might you troubleshoot a ""call to undefined function"" error?","['Make sure you have imported the file containing the function.', 'Make sure you have spelled the function name correctly.', 'all of these answers', 'Make sure the function declaration is at an earlier point in the code than the function call.']",2
21,"Which line could you NOT use to comment out ""Space: the final frontier""?","['/* Space: the final frontier */', '*/ Space: the final frontier /*', '#Space: the final frontier', '// Space: the final frontier']",1
22,"What displays in a browser when the following code is written? <?php echo ""How much are the bananas?""?>","['The browser would display nothing due to a syntax error.', 'The browser would display an error, since there are no parentheses around the string.', 'The browser would display How much are the bananas?', 'The browser would display an error, since there is no semicolon at the end of the echo command.']",2
23,Which operator would you use to find the remainder after division?,"['/', '%', '//', 'DIV']",1
24,What is the significance of the three dots in this function signature?,"['It makes the function variadic, allowing it to accept as an argument an array containing an arbitrary number of values.', 'It makes the function variadic, allowing it to accept an arbitrary number of arguments that are converted into an array inside the function.', 'It temporarily disables the function while debugging other parts of the script.', ""It's a placeholder like a TO DO reminder that automatically triggers a notice when you run a script before completing the function definition.""]",1
25,"Assuming the Horse class exists, which is a valid example of inheritance in PHP?","['class Pegasus extends Horse {}', 'class Alicorn imports Pegasus, Unicorn {}', 'class Unicorn implements Horse {}', 'class Horse inherits Unicorn {}']",0
26,"Both triple === and double == can be used to  variables in php. If you want to hear that string ""33"" and the number 33 are equal, you would use  . If you want to check if an array contains a particular string value at a particular index, you would use _","['compare; doubles; triples', 'compare; triples; doubles', 'assign; triples; doubles', 'assign; doubles; triples']",0
27,Your php page is unexpectedly rendering as totally blank. Which step will shed light on the problem?,"[""Add this code to the top of your script: ini_set('display_errors',1);"", 'check the server error logged', 'all of these answers', 'make sure you are not missing any semicolons']",2
28,"Which is the way to create an array of ""seasons""?",[''],-1
29,Both self and this are keywords that can be used to refer to member variables of an enclosing class. The difference is that $this->member should be used for  members and self::$member should be used for  members.,"['$seasons=array(spring,summer,autumn,winter);', ""$seasons=('spring','summer','autumn','winter');"", ""$seasons=['spring','summer','autumn','winter'];""]",2
30,What will this code print?,"['private, public', 'object,primitive', 'non-static,static', 'concrete,abstract']",2
31,"You are using the following code to find a users band, but it is returning false. Which step(s) would solve the problem?","['euler3', 'hypatia5', 'hypatia3', 'fibonacci4']",2
32,Which code would you use to print all the elements in an array called $cupcakes?,"['check if fav_band is included in the query string at the top of your browser', 'all of the answers', ""view the source of form and make sure there is an input field with the name 'fav_band'"", 'print everything that has been transmitted in the request: print_r($_REQUEST);']",1
33,What is the cause of 'Cannot modify header information - headers already sent'?,"['all of the answers', 'print_r($cupcakes);', 'var_dump($cupcakes);', 'foreach($cupcakes as &$cupcake) echo $cupcake;']",0
34,Which php control structure is used inside a loop to skip the rest of the current loops code and go back to the start of the loop for the next iteration,"['You are trying to modify a private value', 'Semicolon missing', 'Using a key on an array that does not exists', 'Some html is being sent before a header() command that you are using for a redirect']",3
35,"The php not operator is !. Given the snippet, is there an out put and what is it?","['else', 'break', 'return', 'continue']",3
36,You want to list the modules available in your PHP installation. What command should you run?,"[""there is an output '2 is an even number"", ""output '21 is an odd number'"", 'no output. Syntax error do to missing semicolon at the end', 'no output due to % in \\$num%2!=0']",1
37,"For the HTML form below, what is the correct functioning script that checks the input ""mail"" to be sure it is filled before proceeding?","['php -h', 'php info', 'php -v', 'php -m']",3
38,What is the value of $result in this calculation?,['...'],-1
39,What is the job of the controller as a component in MVC?,"['4.167', '1.5', '4', '1']",3
40,Why does this code trigger an error?,"['The controller handles data passed to it by the view, and also passes data to the view. It interprets data sent by the view and disperses that data to the approrpiate models awaiting results to pass back to the view.', 'The controller is a mechanism that allows you to create reusable code in languages such as PHP, where multiple inheritance is not supported.', 'The controller presents content through the user interface, after communicating directly with the database.', 'The controller handles specific tasks related to a specific area of functionality, handles business logic related to the results, and communicates directly with the database.']",0
41,"A PDO object called $db has been set up to use for database operations, including user authentication. All user-related properties are set. The script line public function __construct(&$db) shows a constructor that initializes all user-related properties to _ if no user has logged in. These parameters will be properly set by the login functions when a user logs in.","['Strings should always be wrapped in double quotes; and double quotes inside a string should be escaped by backslashes.', 'All single and double quotes inside a string need to be escaped by backslashes to prevent a parse error.', 'The opening and closing single quotes should be replaced by double quotes; and the apostrophe should be escaped by a backslash.', 'The apostrophe needs to be escaped by a backslash to prevent it from being treated as the closing quote.']",3
42,"Assuming that $first_name and $family_name are valid strings, which statement is invalid?","['NULL', 'TRUE', 'FALSE', '0']",0
43,Which code snippet demonstrates encapsulation?,"[""echo $first_name. ' '. $family_name;"", ""print $first_name, ' ', $family_name;"", ""print $first_name. ' '. $family_name;"", ""echo $first_name, ' ', $family_name;""]",1
44,"The following XML document is in books.xml. Which code will output ""Historical""?","['php\n  class Cow extends Animal {\n      private $milk;\n  }', 'php\n  class Cow {\n      public $milk;\n  }\n  $daisy = new Cow();\n  $daisy->milk = ""creamy"";', 'php\n  class Cow {\n      public $milk;\n      function getMilk() {`\n          return $this->milk;\n      }\n  }', 'php\n  class Cow {\n      private $milk;\n      public function getMilk() {\n          return $this->milk;\n      }\n  }']",3
45,"When it comes to the value of a variable, what is the difference between NULL and empty?","[""php\n  $books = simplexml_load_string('books.xml');\n  echo $books->book[0]->categories->category[1];"", ""php\n  $books = simplexml_load_file('books.xml');\n  echo $books->book[0]->categories->category[1];"", ""php\n  $books = SimpleXMLElement('books.xml');\n  echo $books->book[0]->categories->category[1];"", ""php\n  $books = SimpleXML('books.xml');\n  echo $books->book[0]->categories->category[1];""]",1
46,What would be a good name for this function?,"['NULL is a blank value; empty is the lack of a value.', 'A NULL value has an allocated address in memory; empty does not.', 'NULL referes to the lack of a value for an integer; empty refers to the lack of a value for a string.', 'NULL is the lack of a value; empty is a blank value.']",3
47,"If you want to pass a formfield to another page when a button is clicked, you should use the  . If you want to store information across multiple pages, you should use the  ?","['equals', 'endsWith', 'startsWith', 'contains']",2
48,"You are using the following code to decide if a button is clicked, but it is never returning true. Which step is most likely to shed light on the problem?","['request; response', 'response; request', 'session; request', 'request; session']",3
49,Why should you follow a PSR standard?,"[""Make sure the input field displaying the button is named 'submit'"", 'Make sure you are not missing any semicolons', 'Print everything in the session print_r($_SESSION);', 'Look in the query string at the top of your browser to see if submit is assigned a value']",0
50,What are getters and setters?,"['because coding standards often vary between developers and companies', 'because coding standards are monitored for compliance across developers and companies', 'because there are mandatory coding standards among developers and companies', ""if using certain platforms, because the PSR's apply to those platforms only""]",0
51,"What are the recommended settings in the PHP configuration file, php.ini, for a testing environment?","['Getters and setters ensure that if a data member is declared private, then it can be accessed only within the same function, not by an outside class', 'Getters and setters are utility functions within PHP that allow loading from, and saving to, a database', 'Getters and setters encapsulate the fields of a class by making them acccessible only through its private methods, and keep the values themselves public', 'Getters and setters are methods used to declare or obtain the values of variables, usually private ones']",3
52,Which PHP variable name is invalid?,"['php\n  report_errors = E_ALL\n  display_errors = On', 'php\n  error_reporting = E_ALL\n  display_errors = On', 'php\n  error_reporting = E_ALL & ~E_NOTICE\n  display_errors = Off', 'php\n  error_reporting = E_ALL & ~E_NOTICE\n  display_errors = On']",1
53,"Which command will extract the domain suffix (""com"") from the string $string = ""https://cat-bounce.com"";?","['$Double', '$double', '$_2times', '$2times']",3
54,Where is PHP code executed?,"['sub($string, -3)', 'substr($string, -3)', 'substr($string, 3)', '$string.substr(-3)']",1
55,Which is not a valid magic constant?,"[""in the client's browser"", 'in the virtual machine', 'in the memory of the computer viewing the webpage', 'on a web server']",3
56,What below script will print?,"['__RESOURCE__', '__FUNCTION__', '__CLASS__', '__TRAIT__']",0
57,When should this php script be used?,"['134', '13', '1', '123']",1
58,"A PHP ""variable variable"" takes the value of a variable and treats that as the name of a variable. For example, if $var is a variable then $$var is a variable variable whose name is the value of $var. Which script produces the output below, using variable variables?","['when a user goes to pay for an item online', 'when items are placed in a cart', 'at first registration', 'at every login, for security']",3
59,"Imagine a web application, built following a MVC architecture, that contains a quiz and a button to score it, When the user presses the Score button, which component should handle the request?",[''],-1
60,"Which script might be used to continue a user's search for music, across different webpages?",[''],-1
61,Which PHP script finds the earliest and latest dates from an array?,[''],0
62,What is the resulting output of this for statement?,[''],-1
63,"In PHP 7, What is the correct way to import multiple classes from namespace in a single declaration ?!","['router', 'controller', 'model', 'view']",1
64,Which is the most complete list of data types that PHP supports?,[''],-1
65,What type of computer language is PHP?,[''],-1
66,"Which superglobal variable holds information about headers, paths, and script locations?",[''],-1
67,Describe what happens if you run this code in a testing environment:,[''],0
68,DRY (Don't Repeat Yourself) is a principle of software development aimed at reducing repetition of software patterns. Which choice is not a way to write DRYer code with PHP?,[''],0
69,Which code will return the IP address of the client?,[''],-1
70,Your site must allow uploading of large files. What might you need to do?,[''],-1
71,What is the output of this script?,[''],-1
72,What is the output of this script?,[''],0
73,What are some of the main types of errors in PHP?,[''],-1
74,What is the correct way to include the file gravy.php in the middle of HTML code?,[''],-1
75,Which two functions can sanitize text and validate text formats?,"[""FATAL ERROR syntax error, unexpected ')', expecting ';' on line number 2""]",-1
76,Why is it not recommended to make all of a class's variables public?,"['use myApp\\myNamespace{ClassA, ClassB, ClassC};', 'use myApp\\myNamespace\\ClassA, ClassB, ClassC;', 'use myApp\\myNamespace[ClassA, ClassB, ClassC];', 'use myApp\\myNamespace(ClassA, ClassB, ClassC);']",0
77,You want to use wildcard characters when searching for records in a MySQL/MariaDB database using a PDO prepared statement. Which code should you use?,"['string, integer, float, boolean, array, object, NULL, resource', 'string, integer, boolean, array, object, NULL, resource', 'string, integer, float, array, object, NULL, resource', 'string, integer, float, boolean, array, object, NULL']",0
78,Create an associative array using $array1 as the keys and $array2 as the values:,"['server-side scripting language', 'compiled language', 'machine language', 'algorithmic language']",0
79,"Assume that $r is 255, and $g and $b are both 0. What is the correct code to output ""#ff0000""?","['$_SERVER', '$SERVER_VARIABLES', '$_ENV', '$GLOBALS']",0
80,You want to find out what day Twelfth Night falls on after Christmas 2018. Which code should you use?,"['It displays: ""Paris is the capital of France.""', 'It displays: "" is the capital of France.""', 'It triggers a syntax error because the array keys on line 1 are in quotes.', 'It triggers a syntax error because the array key on line 2 is in quotes.']",3
81,Which loop displays all numbers from 1 to 10 inclusive?,"['inheritance', 'classes', 'namespacing', 'dependency injection']",2
82,Which are types of control structures in PHP?,"['$HTTP_SERVER_VARS(""REMOTE_IP"")', '$_SESSION[""REMOTE_ADDR""];', '$_SERVER[""HTTP_X_FORWARDED_FOR""]', 'getenv(""REMOTE_ADDR"")']",1
83,Which function can you use in error handling to stop the execution of a script and is equivalent to exit()?,"['Make sure the user has the proper permissions.', 'Keep a count of upload file sizes and log them.', 'Change the upload_max_filesize configuration parameter.', 'Be sure to use chunked transfer encoding.']",2
84,"Is the output of this code in descending order, shown vertically, and with spaces between numbers? And what is the output?","['squirrel', 'The quick grey [squirrel].', '[squirrel]', 'The quick grey squirrel.']",0
85,Which is not true of the toString() in PHP?,"['mango', 'apple', 'a parse error', 'pear']",0
86,What is a generator and how is it used in PHP?,"['notices, warnings, fatal', 'runtime, logical, compile', 'semantic, logical, syntax', 'warnings, syntax, compile']",0
87,What is the best description of what this script is/does?,"['<!-- include file=""gravy.php""; -->', '<?php include gravy.php; ?>', '<?php include ""gravy.php""; ?>', '<?php include file=""gravy.php""; ?>']",2
88,What is the output of this code?,"['session_start() and filter_input()', 'filter_var() and filter_input()', 'preg_match() and strstr()']",1
89,Can you extend a final defined class?,"['Doing so makes your code tightly coupled.', 'The attribute may be accessed only by the class that defines the member.', 'You will have no control over which values the attribute can take. Any external code will be able to change it without any constraint.', 'You can then access the attribute only within the class itself, and by inheriting and parent classes.']",2
90,How can you test if a checkbox is set?,"[""$statement->bindValue(':name', '%' . $_GET['name'] . '%');"", ""$statement->bindValue('%' . $_GET['name'] . '%', ':name');"", ""$statement->bindParam(':name', '%' . $_GET['name'] . '%');"", ""$statement->bindParam('%' . $_GET['name'] . '%', ':name');""]",0
91,,"['$array3 = array_merge($array1, $array2);', '$array3 = array_union($array1, $array2);', '$array3 = array_keys($array1, $array2);', '$array3 = array_combine($array1, $array2);']",3
92,,"[""printf('#%2x%2x%2x', 255, 0, 0);"", ""printf('#%2X%2X%2X', $r, 0, 0);"", ""printf('#%x%x%x', 255, 0, 0);"", ""printf('#%02x%02x%02x', 255, 0, 0);""]",3
93,,"[""$xmas = new DateTime('Dec 25, 2018');\n$twelfth_night = $xmas->add(new DateInterval('P12D'));\necho $twelfth_night->format('l');"", ""] $twelfth_night = strtotime('December 25, 2018 + 12 days');\necho date('d', $twelfth_night);"", ""] $twelfth_night = strtotime('December 25, 2018 + 12 days');\necho strftime('%d', $twelfth_night);"", ""] $xmas = new DateTime('Dec 25, 2018');\n$twelfth_night = $xmas->add(strtotime('12 days'));\necho $twelfth_night->format('D');""]",-1
94,,"[""] $i = 1;\nwhile ($i < 10) {\necho $i++ . '<br/>';\n}"", ""] $i = 0;\nwhile ($i <= 10) {\necho $i++ . '<br/>';\n}"", ""] while ($i &lt;= 10) {\necho ++$i . '<br/>';\n}"", ""] $i = 0;\nwhile ($i < 10) {\necho ++$i . '<br/>';\n}""]",-1
95,,"['break, continue, do-while, exception, for, foreach, if, switch, throw, while', 'values, operators, expressions, keywords, comments', 'for, foreach, if, else, else if, switch, tries, throws, while', 'if-then-else, do-while, for-each, go-to, stop-when']",0
96,,"['die', 'return', 'throw', 'break']",0
97,,"['This does not meet all the criteria because the resulting numbers will be ""2461122"", which is in no particular order.', 'This meets the criteria because the  is present and sort() lists in descending order', 'This does not meet all the criteria because the sort() function sorts an indexed array in ascending order. Thus this code will display ""2 4 6 11 22"" shown vertically, but the numbers are spaced.', 'does not meet all the criteria because the echo simply result in showing the array numbers in the order shown within the $numbers array, which is ascending']",2
98,,"['It saves a lot of work of using setters methods to access the values of objects.', 'It saves a lot of work of using getters methods to access the values of objects.', 'It allows you to call an object and see its components as a string.', 'It is automatically called when you use echo or print.']",2
99,,"['A generator is a function that produces a series of random values for unit testing code.', 'A generator is a simple iterator capable of producing a series of results. It has the same syntax as a function, except it uses ""next"" instead of ""return"".', 'A generator is a simple iterator capable of producing a series of results. It has the same syntax as a function, except it uses ""yield"" instead of ""return"".', 'A generator is a function capable of producing a series of results. At the end of the series, it automatically starts from the first one again.']",2
100,,"['It directs all users to the same page when they log in.', 'It is a login script for a user portal on a website.', 'It keeps the user logged in across different browsers.', 'It sends the user to an error page if they enter the wrong URL']",1
101,,"['0', '0.6666666666667', '1', 'fatal error (division by zero)']",3
102,,"['No, because a final class or method declaration prevents child class or method overriding.', ""Specialized versions of built-in classes can be extended by calling the parent's constructor."", 'Yes, if a final class is defined as private in parent class.', 'Yes, a final defined class can be used to declare constants.']",0
103,,"[""Use !empty($_GET['test'])"", ""Use isset($_GET['test'])"", ""Use $_GET['test'] == ''"", 'all other answers']",0
